obsID,precinct,zone,group,mail.pp,phone.pp,lit.pp,text.pp,applied,mail.apply,phone.apply,lit.apply,text.apply,voted,mail.voted,phone.voted,lit.voted,text.voted
1836,Franklin,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1837,Franklin,3,9,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
1838,East Nottingham West,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1839,Franklin,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1840,Franklin,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1841,London Britain,3,10,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
1842,London Britain,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1843,London Britain,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
1844,Franklin,3,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1845,London Britain,3,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
1846,East Nottingham East,3,7,Y,N,N,Y,N,N,N,N,N,polls,N,N,N,N
1847,Elk,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
1848,East Nottingham West,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1849,East Nottingham West,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1850,East Nottingham West,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1851,London Britain,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1852,London Britain,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1853,East Nottingham East,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1854,East Nottingham East,3,5,Y,Y,N,N,N,N,N,N,N,polls,N,N,N,N
1855,East Nottingham East,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
1856,East Nottingham East,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
1857,Highland,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
1858,London Britain,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1859,East Nottingham West,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1860,East Nottingham West,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1861,Franklin,3,8,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
1862,Franklin,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1863,London Britain,3,4,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
1864,East Nottingham East,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
1865,East Nottingham East,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
1866,London Britain,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
1867,London Britain,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
1868,London Britain,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1869,East Nottingham East,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
1870,East Nottingham East,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
1871,East Nottingham East,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1872,East Nottingham West,3,9,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
1873,East Nottingham East,3,9,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N
1874,Franklin,3,4,N,N,N,Y,N,N,N,N,N,polls,N,N,N,N
1875,Elk,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1876,Franklin,3,4,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
1877,East Nottingham West,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1878,Franklin,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1879,East Nottingham West,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1880,London Britain,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1881,Franklin,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
1882,Franklin,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1883,Franklin,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1884,London Britain,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1885,London Britain,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1886,East Nottingham West,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1887,Highland,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
1888,Highland,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
1889,Franklin,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1890,East Nottingham West,3,4,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
1891,East Nottingham West,3,4,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
1892,London Britain,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1893,Franklin,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1894,London Britain,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1895,Franklin,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1896,London Britain,3,7,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
1897,Elk,3,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1898,East Nottingham West,3,8,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
1899,East Nottingham West,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
1900,Franklin,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
1901,Franklin,3,8,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
1902,Franklin,3,8,N,Y,N,N,N,N,N,N,N,polls,N,N,N,N
1903,Franklin,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1904,Franklin,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1905,Franklin,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1906,East Nottingham East,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1907,Highland,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1908,East Nottingham West,3,7,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
1909,Elk,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1910,East Nottingham East,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1911,East Nottingham East,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1912,East Nottingham West,3,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
1913,East Nottingham East,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1914,East Nottingham East,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1915,London Britain,3,9,N,N,N,Y,N,N,N,N,N,polls,N,N,N,N
1916,London Britain,3,9,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N
1917,Franklin,3,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1918,London Britain,3,9,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
1919,Elk,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1920,Franklin,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1921,Franklin,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1922,East Nottingham East,3,3,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
1923,East Nottingham East,3,3,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
1924,East Nottingham West,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1925,Elk,3,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1926,East Nottingham East,3,3,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
1927,London Britain,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1928,East Nottingham East,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
1929,London Britain,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1930,East Nottingham West,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1931,Elk,3,9,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
1932,Elk,3,9,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
1933,Franklin,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
1934,Highland,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1935,Elk,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1936,London Britain,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1937,London Britain,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1938,East Nottingham West,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1939,East Nottingham West,3,9,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N
1940,East Nottingham East,3,10,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
1941,East Nottingham East,3,10,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
1942,Highland,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
1943,East Nottingham West,3,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
1944,Franklin,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1945,Franklin,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1946,Franklin,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1947,Franklin,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1948,East Nottingham East,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1949,Elk,3,8,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
1950,East Nottingham West,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1951,Highland,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1952,London Britain,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1953,London Britain,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1954,Franklin,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1955,Elk,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1956,London Britain,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1957,London Britain,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1958,London Britain,3,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
1959,London Britain,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1960,East Nottingham East,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
1961,London Britain,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
1962,East Nottingham East,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
1963,Franklin,3,4,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
1964,Franklin,3,4,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
1965,London Britain,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1966,London Britain,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
1967,London Britain,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
1968,London Britain,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
1969,London Britain,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1970,London Britain,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1971,London Britain,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1972,London Britain,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1973,London Britain,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1974,London Britain,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1975,East Nottingham West,3,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
1976,East Nottingham East,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
1977,Franklin,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1978,Franklin,3,2,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
1979,London Britain,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1980,Elk,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1981,East Nottingham West,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1982,East Nottingham East,3,4,N,N,N,Y,N,N,N,N,N,polls,N,N,N,N
1983,Elk,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
1984,Elk,3,7,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
1985,East Nottingham East,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1986,East Nottingham East,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
1987,East Nottingham West,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1988,London Britain,3,10,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
1989,East Nottingham East,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1990,Highland,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
1991,Elk,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1992,East Nottingham West,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
1993,East Nottingham West,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
1994,London Britain,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1995,London Britain,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1996,East Nottingham East,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1997,East Nottingham West,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
1998,Elk,3,8,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
1999,East Nottingham East,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2000,London Britain,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2001,East Nottingham East,3,8,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
2002,East Nottingham East,3,8,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
2003,East Nottingham East,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2004,East Nottingham East,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2005,East Nottingham East,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2006,East Nottingham East,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2007,East Nottingham East,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2008,East Nottingham East,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2009,Franklin,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2010,Franklin,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2011,Franklin,3,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
2012,Elk,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2013,Highland,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
2014,East Nottingham East,3,4,N,N,N,Y,N,N,N,N,N,polls,N,N,N,N
2015,Franklin,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,London Britain,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2017,London Britain,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2018,London Britain,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2019,East Nottingham East,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2020,East Nottingham East,3,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
2021,East Nottingham East,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2022,East Nottingham West,3,4,N,N,N,Y,N,N,N,N,N,polls,N,N,N,N
2023,London Britain,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2024,Franklin,3,2,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
2025,East Nottingham East,3,4,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
2026,Franklin,3,2,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
2027,East Nottingham East,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2028,East Nottingham West,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2029,East Nottingham East,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2030,Franklin,3,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
2031,Franklin,3,9,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
2032,Highland,3,5,Y,Y,N,N,N,N,N,N,N,polls,N,N,N,N
2033,East Nottingham West,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2034,Highland,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2035,London Britain,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2036,London Britain,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2037,East Nottingham West,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2038,East Nottingham West,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2039,London Britain,3,8,N,Y,Y,N,N,N,N,N,N,polls,N,N,N,N
2040,Highland,3,10,N,N,Y,Y,N,N,N,N,N,polls,N,N,N,N
2041,London Britain,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2042,East Nottingham West,3,10,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
2043,Franklin,3,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
2044,East Nottingham West,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2045,East Nottingham West,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2046,East Nottingham West,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2047,East Nottingham West,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2048,Elk,3,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2049,East Nottingham East,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2050,East Nottingham East,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
2051,East Nottingham West,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2052,Elk,3,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2053,East Nottingham West,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2054,East Nottingham West,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2055,East Nottingham West,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2056,East Nottingham West,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2057,East Nottingham West,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2058,East Nottingham West,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2059,Franklin,3,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2060,Franklin,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2061,Franklin,3,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
2062,Franklin,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2063,East Nottingham East,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2064,Franklin,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
2065,London Britain,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
2066,Franklin,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2067,Franklin,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2068,Franklin,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2069,London Britain,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
2070,London Britain,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
2071,Franklin,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2072,Franklin,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2073,East Nottingham East,3,9,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
2074,East Nottingham East,3,9,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
2075,London Britain,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
2076,London Britain,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
2077,London Britain,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
2078,London Britain,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
2079,London Britain,3,5,Y,Y,N,N,N,N,N,N,N,polls,N,N,N,N
2080,East Nottingham West,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2081,East Nottingham West,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2082,East Nottingham West,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2083,Franklin,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
2084,London Britain,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2085,London Britain,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2086,London Britain,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2087,London Britain,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2088,London Britain,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2089,Franklin,3,5,Y,Y,N,N,N,N,N,N,N,polls,N,N,N,N
2090,Franklin,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2091,East Nottingham West,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2092,London Britain,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2093,London Britain,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2094,Franklin,3,9,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
2095,Elk,3,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
2096,East Nottingham West,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2097,East Nottingham West,3,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
2098,London Britain,3,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2099,London Britain,3,5,Y,Y,N,N,N,N,N,N,N,polls,N,N,N,N
2100,London Britain,3,5,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
2101,East Nottingham East,3,9,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
2102,East Nottingham East,3,9,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
2103,East Nottingham East,3,9,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
2104,East Nottingham West,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2105,London Britain,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2106,London Britain,3,4,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
2107,London Britain,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2108,Highland,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
2109,Franklin,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2110,London Britain,3,10,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
2111,Highland,3,2,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
2112,London Britain,3,4,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
2113,Elk,3,6,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
2114,London Britain,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
2115,London Britain,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
2116,East Nottingham East,3,10,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
2117,Franklin,3,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2118,Franklin,3,8,N,Y,N,N,N,N,N,N,N,polls,N,N,N,N
2119,East Nottingham West,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2120,East Nottingham West,3,8,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
2121,East Nottingham East,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2122,Franklin,3,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
2123,East Nottingham West,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2124,East Nottingham East,3,7,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2125,London Britain,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
2126,London Britain,3,2,N,Y,N,N,N,N,N,N,N,polls,N,N,N,N
2127,East Nottingham West,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2128,East Nottingham West,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2129,East Nottingham East,3,6,Y,N,Y,N,N,N,N,N,N,polls,N,N,N,N
2130,London Britain,3,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2131,East Nottingham East,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2132,Franklin,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2133,Franklin,3,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2134,Franklin,3,9,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
2135,Franklin,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2136,East Nottingham West,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2137,East Nottingham West,3,9,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
2138,London Britain,3,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
2139,East Nottingham East,3,3,N,N,Y,N,N,N,N,N,N,polls,N,N,N,N
2140,Elk,3,7,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
2141,London Britain,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2142,Highland,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2143,Franklin,3,5,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
2144,Franklin,3,8,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
2145,Franklin,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2146,London Britain,3,4,N,N,N,Y,N,N,N,N,N,polls,N,N,N,N
2147,London Britain,3,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2148,Elk,3,9,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
2149,Elk,3,9,N,N,N,N,N,N,N,N,N,polls,N,N,N,N
2150,East Nottingham East,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
2151,London Britain,3,6,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
2152,Franklin,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2153,Franklin,3,1,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2154,Franklin,3,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
2155,Franklin,3,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
2156,London Britain,3,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2157,Franklin,3,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2158,East Nottingham East,3,7,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N
2159,East Nottingham West,3,1,Y,N,N,N,N,N,N,N,N,polls,N,N,N,N
2160,London Britain,3,10,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2161,East Nottingham East,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2162,Franklin,3,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2163,East Nottingham East,3,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2164,London Britain,3,9,N,N,N,Y,N,N,N,N,N,polls,N,N,N,N
