"","VanID","mail.itt","phone.itt","lit.itt","text.itt","precinct","zone","group","mail.pp","phone.pp","lit.pp","text.pp","applied","mail.apply","phone.apply","lit.apply","text.apply","voted","mail.voted","phone.voted","lit.voted","text.voted","age","sex"
"13419",32292825,"N","Y","N","N","West Grove 2",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13420",32292848,"Y","N","N","N","London Grove S",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13421",32292857,"N","Y","N","N","Thornbury 2",6,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13422",32292866,"N","N","Y","N","W Fallowfield",3,3,"N","N","N","N","B","X","X","X","X","mail","X","X","X","X",19,"F"
"13423",32293450,"Y","N","Y","N","Oxford W",3,6,"Y","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13424",32297883,"N","N","Y","N","Birmingham 1",6,3,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13425",32301063,"Y","N","N","N","Franklin",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13426",32301979,"Y","Y","N","N","Westtown 1",6,5,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",44,"M"
"13427",32301983,"N","Y","N","Y","Franklin",3,9,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",33,"M"
"13428",32302050,"Y","N","N","N","Birmingham 1",6,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13429",32302076,"N","N","Y","Y","Birmingham 2",6,10,"N","N","N","N","A","Y","Y","X","X","mail","Y","Y","X","X",50,"M"
"13430",32302097,"N","Y","Y","N","Londonderry",3,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13431",32302116,"N","N","N","Y","London Britain",3,4,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",52,"M"
"13432",32302120,"Y","N","Y","N","Thornbury 2",6,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13433",32302145,"N","N","Y","Y","Londonderry",3,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13434",32302176,"N","N","Y","N","East Nottingham West",3,3,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13435",32302177,"Y","N","N","Y","Oxford W",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13436",32302201,"N","Y","Y","N","Westtown 5",6,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13437",32302258,"N","N","N","Y","London Britain",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13438",32302264,"N","Y","N","N","Birmingham 2",6,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13439",32302275,"N","N","Y","N","Birmingham 1",6,3,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13440",32309774,"Y","Y","N","N","Westtown 5",6,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13441",32309784,"N","Y","Y","N","Londonderry",3,8,"N","N","N","N","B","X","X","X","X","N","N","N","N","N",NA,NA
"13442",32312094,"N","Y","N","N","New London",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13443",32312147,"Y","N","N","Y","East Nottingham East",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13444",32312151,"Y","N","N","N","London Grove S",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13445",32312197,"N","N","Y","N","East Nottingham West",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13446",32312227,"Y","N","N","N","New London",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13447",32312240,"N","N","Y","Y","Birmingham 2",6,10,"N","N","N","N","A","Y","Y","X","X","mail","Y","Y","X","X",38,"F"
"13448",32312291,"N","Y","N","Y","New London",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13449",32312309,"N","N","Y","Y","London Grove S",3,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13450",32312328,"N","N","Y","N","Westtown 3",6,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13451",32312337,"N","N","Y","Y","London Grove S",3,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",53,"F"
"13452",32312430,"N","Y","N","Y","London Grove S",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13453",32312473,"N","N","Y","Y","Westtown 1",6,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13454",32312517,"N","Y","N","N","London Grove S",3,2,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13455",32312538,"N","Y","N","N","London Grove S",3,2,"N","N","N","N","A","Y","Y","Y","Y","mail","Y","Y","Y","Y",72,"M"
"13456",32312571,"N","Y","Y","N","Penn",3,8,"N","N","N","N","B","X","X","X","X","N","N","N","N","N",NA,NA
"13457",32312607,"Y","N","Y","N","Penn",3,6,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",76,"F"
"13458",32312620,"N","N","Y","Y","East Nottingham West",3,10,"N","N","Y","N","B","X","X","X","X","mail","X","X","X","X",75,"F"
"13459",32312626,"Y","N","Y","N","Penn",3,6,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",77,"M"
"13460",32312628,"Y","Y","N","N","Elk",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13461",32312659,"N","Y","N","Y","London Grove S",3,9,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",23,"F"
"13462",32312698,"N","Y","N","N","Elk",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13463",32312700,"N","Y","N","N","Elk",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13464",32312713,"N","N","N","Y","London Britain",3,4,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",45,"M"
"13465",32312727,"Y","N","Y","N","London Grove S",3,6,"Y","N","Y","N","B","X","X","X","X","mail","X","X","X","X",39,"M"
"13466",32312734,"Y","N","N","N","Penn",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13467",32312736,"Y","N","N","Y","Penn",3,7,"Y","N","N","Y","N","N","N","N","N","N","N","N","N","N",35,"F"
"13468",32312752,"N","N","Y","Y","London Grove S",3,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13469",32312776,"N","Y","N","Y","East Nottingham East",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13470",32312810,"Y","N","N","Y","Birmingham 1",6,7,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13471",32312835,"N","N","N","Y","Franklin",3,4,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13472",32312864,"N","Y","Y","N","Penn",3,8,"N","N","N","N","B","X","X","X","X","mail","X","X","X","X",77,"M"
"13473",32312882,"N","Y","Y","N","Penn",3,8,"N","Y","N","N","B","X","X","X","X","mail","X","X","X","X",71,"F"
"13474",32312915,"N","Y","Y","N","Franklin",3,8,"N","N","N","N","B","X","X","X","X","N","N","N","N","N",NA,NA
"13475",32314646,"Y","N","N","Y","London Grove Ch",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13476",32316403,"Y","Y","N","N","Westtown 1",6,5,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",45,"F"
"13477",32318218,"N","N","Y","N","New London",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13478",32319194,"Y","N","N","N","London Grove S",3,1,"Y","N","N","N","A","Y","Y","X","Y","mail","Y","Y","X","Y",31,"M"
"13479",32321223,"N","N","Y","N","Penn",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13480",32321224,"N","Y","N","Y","East Nottingham East",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13481",32321228,"Y","N","N","Y","Penn",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13482",32321247,"Y","N","N","Y","Penn",3,7,"Y","N","N","Y","N","N","N","N","N","N","N","N","N","N",33,"F"
"13483",32323110,"N","N","Y","N","Westtown 3",6,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13484",32325565,"N","N","Y","N","East Nottingham East",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13485",32325572,"Y","Y","N","N","Lower Oxford W",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13486",32325598,"Y","N","N","N","Westtown 4",6,1,"Y","N","N","N","A","Y","Y","X","X","mail","Y","Y","X","X",46,"M"
"13487",32325601,"Y","N","N","Y","Westtown 2",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13488",32326659,"N","Y","N","Y","Westtown 2",6,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13489",32327936,"Y","N","N","N","Penn",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13490",32327950,"N","Y","N","N","Highland",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13491",32340860,"N","N","Y","Y","Westtown 2",6,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13492",32341502,"N","N","Y","Y","Oxford W",3,10,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13493",32341535,"N","Y","Y","N","Penn",3,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13494",32341559,"Y","N","N","N","Westtown 4",6,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13495",32341590,"N","Y","Y","N","West Grove 1",3,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13496",32341599,"Y","N","N","Y","Lower Oxford W",3,7,"Y","N","N","Y","N","N","N","N","N","N","N","N","N","N",71,"F"
"13497",32341600,"N","N","N","Y","Penn",3,4,"N","N","N","N","A","X","Y","X","Y","mail","X","Y","X","Y",68,"F"
"13498",32341693,"Y","N","Y","N","East Nottingham West",3,6,"Y","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13499",32341726,"N","Y","N","Y","West Grove 2",3,9,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13500",32341737,"Y","N","Y","N","Penn",3,6,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13501",32341760,"N","Y","N","Y","Oxford W",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13502",32342063,"N","N","Y","Y","West Grove 2",3,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13503",32347380,"Y","N","Y","N","London Grove S",3,6,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13504",32347383,"Y","Y","N","N","London Britain",3,5,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13505",32353463,"N","N","Y","Y","London Grove S",3,10,"N","N","Y","Y","N","N","N","N","N","N","N","N","N","N",50,"M"
"13506",32354646,"N","N","Y","Y","Oxford W",3,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13507",32354648,"N","Y","N","N","Penn",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13508",32354690,"N","Y","N","N","Oxford W",3,2,"N","N","N","N","A","Y","Y","X","Y","mail","Y","Y","X","Y",67,"M"
"13509",32354700,"N","Y","N","Y","Birmingham 1",6,9,"N","Y","N","N","B","X","X","X","X","mail","X","X","X","X",19,"M"
"13510",32354702,"N","Y","Y","N","Birmingham 2",6,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13511",32354706,"N","N","Y","N","Westtown 3",6,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13512",32354709,"N","Y","N","Y","London Grove Ch",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13513",32354710,"N","N","Y","N","London Britain",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13514",32354797,"Y","N","N","Y","London Grove S",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13515",32354888,"N","N","N","Y","Westtown 3",6,4,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13516",32354936,"N","N","N","Y","Penn",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",73,"F"
"13517",32354969,"Y","N","N","Y","Birmingham 2",6,7,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13518",32354987,"N","N","Y","N","London Grove S",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13519",32355127,"Y","N","N","Y","Westtown 2",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13520",32355128,"Y","N","N","Y","Westtown 2",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13521",32355140,"N","Y","N","N","Oxford W",3,2,"N","N","N","N","B","X","X","X","X","mail","X","X","X","X",65,"M"
"13522",32355166,"Y","Y","N","N","London Grove S",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13523",32355201,"N","Y","Y","N","W Fallowfield",3,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13524",32355207,"N","Y","N","Y","W Fallowfield",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13525",32355238,"Y","Y","N","N","Londonderry",3,5,"Y","N","N","N","A","Y","Y","X","Y","mail","Y","Y","X","Y",19,"M"
"13526",32355270,"N","Y","N","N","Thornbury 1",6,2,"N","Y","N","N","B","X","X","X","X","mail","X","X","X","X",19,"M"
"13527",32355320,"Y","N","N","N","Penn",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13528",32355345,"Y","Y","N","N","Lower Oxford W",3,5,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13529",32355364,"N","Y","Y","N","Birmingham 1",6,8,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13530",32355396,"N","Y","Y","N","Highland",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13531",32355426,"N","Y","Y","N","London Grove S",3,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13532",32355443,"N","Y","Y","N","Thornbury 2",6,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13533",32355465,"Y","N","N","N","Franklin",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13534",32355501,"N","N","Y","N","New London",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13535",32355508,"N","Y","N","N","Penn",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13536",32355591,"N","N","Y","N","New London",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13537",32362334,"Y","Y","N","N","Westtown 1",6,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13538",32362358,"Y","N","N","Y","London Grove S",3,7,"Y","N","N","Y","N","N","N","N","N","N","N","N","N","N",39,"M"
"13539",32364781,"N","N","Y","Y","Westtown 2",6,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13540",32364810,"Y","Y","N","N","Franklin",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13541",32364815,"Y","N","N","Y","Penn",3,7,"Y","N","N","N","A","Y","Y","X","Y","N","N","N","N","N",NA,NA
"13542",32366934,"Y","Y","N","N","London Britain",3,5,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13543",32367942,"Y","Y","N","N","Birmingham 2",6,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13544",32373125,"N","Y","N","Y","Franklin",3,9,"N","N","N","N","B","X","X","X","X","mail","X","X","X","X",56,"F"
"13545",32373147,"Y","N","Y","N","W Nottingham",3,6,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",53,"F"
"13546",32375151,"Y","N","N","N","Birmingham 2",6,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13547",32375160,"Y","N","N","N","London Britain",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13548",32378282,"N","Y","N","N","Westtown 1",6,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13549",32378406,"N","N","Y","Y","Oxford W",3,10,"N","N","Y","Y","N","N","N","N","N","polls","N","N","N","N",67,"M"
"13550",32378407,"Y","N","Y","N","Westtown 1",6,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13551",32378416,"Y","N","N","Y","London Grove S",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13552",32382408,"Y","N","N","Y","Westtown 4",6,7,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",39,"M"
"13553",32388229,"N","Y","Y","N","Penn",3,8,"N","N","N","N","A","Y","Y","X","Y","mail","Y","Y","X","Y",71,"F"
"13554",32390486,"Y","N","Y","N","East Nottingham West",3,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13555",32390499,"Y","N","Y","N","Westtown 3",6,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13556",32390513,"Y","N","N","N","London Grove S",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13557",32390524,"N","N","Y","N","Westtown 2",6,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13558",32390534,"Y","N","N","Y","New London",3,7,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",19,"M"
"13559",32390574,"N","N","N","Y","East Nottingham West",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13560",32390618,"N","N","Y","N","Penn",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13561",32390623,"N","N","N","Y","Lower Oxford E",3,4,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13562",32390625,"N","N","Y","Y","Westtown 2",6,10,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13563",32390640,"N","N","Y","Y","East Nottingham West",3,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13564",32390677,"N","N","Y","Y","Penn",3,10,"N","N","N","Y","B","X","X","X","X","N","N","N","N","N",83,"M"
"13565",32390795,"Y","Y","N","N","London Grove S",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13566",32390799,"N","Y","Y","N","Birmingham 2",6,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13567",32390802,"N","N","Y","Y","Birmingham 1",6,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13568",32390826,"Y","Y","N","N","Birmingham 1",6,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13569",32390827,"Y","Y","N","N","Highland",3,5,"Y","Y","N","N","N","N","N","N","N","polls","N","N","N","N",19,"F"
"13570",32390830,"N","N","Y","N","Londonderry",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13571",32390832,"Y","N","N","Y","Oxford W",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",65,"M"
"13572",32390841,"N","N","N","Y","Franklin",3,4,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",69,"M"
"13573",32390855,"N","Y","N","N","W Nottingham",3,2,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13574",32390861,"Y","N","N","Y","East Nottingham West",3,7,"Y","N","N","N","B","X","X","X","X","N","N","N","N","N",NA,NA
"13575",32390883,"N","N","Y","N","East Nottingham East",3,3,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13576",32390902,"N","N","Y","Y","Birmingham 2",6,10,"N","N","N","N","A","Y","Y","X","X","mail","Y","Y","X","X",19,"M"
"13577",32390988,"N","Y","N","N","Penn",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13578",32391024,"N","Y","N","N","London Grove Ch",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13579",32391039,"N","N","N","Y","London Britain",3,4,"N","N","N","N","B","X","X","X","X","mail","X","X","X","X",19,"F"
"13580",32391102,"N","Y","N","N","Oxford E",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13581",32391106,"N","Y","Y","N","London Grove S",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13582",32391115,"Y","Y","N","N","New London",3,5,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13583",32391137,"Y","N","N","N","Birmingham 2",6,1,"Y","N","N","N","B","X","X","X","X","N","N","N","N","N",NA,NA
"13584",32391158,"Y","N","Y","N","Franklin",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13585",32391184,"Y","N","Y","N","Westtown 3",6,6,"Y","N","Y","N","A","Y","Y","X","X","mail","Y","Y","X","X",19,"M"
"13586",32392367,"N","Y","N","Y","West Grove 1",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13587",32392375,"Y","Y","N","N","London Britain",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13588",32394514,"Y","N","Y","N","London Grove S",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13589",32394549,"Y","N","Y","N","London Britain",3,6,"Y","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13590",32394555,"N","N","Y","N","Oxford E",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13591",32394671,"N","Y","N","Y","Elk",3,9,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13592",32394685,"N","Y","N","N","London Britain",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13593",32394692,"N","Y","N","Y","London Grove Ch",3,9,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13594",32397844,"N","Y","N","N","Franklin",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13595",32402367,"N","N","Y","Y","Westtown 3",6,10,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13596",32402384,"Y","N","N","Y","Londonderry",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13597",32402389,"N","N","Y","Y","Westtown 2",6,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13598",32402444,"Y","N","N","N","New London",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13599",32402468,"Y","N","Y","N","Thornbury 1",6,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13600",32402495,"Y","N","N","N","Penn",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13601",32402496,"Y","N","Y","N","Franklin",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13602",32402500,"N","Y","Y","N","Westtown 5",6,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13603",32402561,"N","N","N","Y","Franklin",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13604",32402580,"N","Y","N","Y","Penn",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13605",32409337,"Y","N","Y","N","Upper Oxford",3,6,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13606",32410772,"Y","N","Y","N","New London",3,6,"Y","N","N","N","A","Y","Y","X","Y","mail","Y","Y","X","Y",72,"F"
"13607",32410779,"N","N","N","Y","Birmingham 2",6,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13608",32410797,"Y","N","N","Y","Penn",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13609",32410822,"N","N","N","Y","Westtown 1",6,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13610",32410824,"Y","N","Y","N","Penn",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13611",32410876,"N","N","N","Y","Oxford W",3,4,"N","N","N","N","B","X","X","X","X","mail","X","X","X","X",19,"F"
"13612",32410929,"N","Y","Y","N","West Grove 2",3,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13613",32410988,"N","N","Y","Y","Westtown 1",6,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13614",32410992,"N","Y","N","N","Westtown 3",6,2,"N","Y","N","N","A","Y","Y","Y","X","N","N","N","N","N",20,"F"
"13615",32411000,"Y","Y","N","N","Westtown 4",6,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13616",32411025,"Y","N","N","Y","Penn",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13617",32411028,"N","Y","Y","N","Thornbury 2",6,8,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13618",32411074,"N","N","Y","N","East Nottingham West",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13619",32411122,"N","Y","Y","N","London Grove S",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13620",32411125,"Y","N","Y","N","London Grove S",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13621",32414722,"N","Y","N","Y","London Grove S",3,9,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",36,"M"
"13622",32414753,"Y","N","N","Y","Thornbury 2",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13623",32414765,"Y","Y","N","N","Londonderry",3,5,"Y","N","N","N","B","X","X","X","X","N","N","N","N","N",NA,NA
"13624",32414771,"N","Y","N","Y","London Grove S",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13625",32414779,"N","N","Y","N","Elk",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13626",32414785,"Y","N","Y","N","West Grove 1",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13627",32414809,"Y","N","Y","N","New London",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13628",32414871,"Y","Y","N","N","West Grove 1",3,5,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13629",32414903,"Y","N","N","Y","Birmingham 1",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13630",32414906,"Y","N","N","Y","Oxford W",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13631",32414914,"N","Y","N","N","New London",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
